gene,log2_fold_change,p_value,padj
C11orf85,0.0,1.0,1.0
C11orf86,0.0,1.0,1.0
C11orf87,-0.01112670762725991,0.8516442554774194,1.0
TKTL1,0.0,1.0,1.0
TKTL2,0.0,1.0,1.0
TIPARP-AS1,-0.003708647758165512,0.8846912418218662,1.0
LOC400684,-0.003143483648853418,0.9813767891416058,1.0
LOC400685,2.9053765227494456e-05,0.9975490916206444,1.0
LOC400794,0.0,1.0,1.0
LOC400940,0.0,1.0,1.0
LOC400958,-0.0036056039712608623,0.851245114658658,1.0
LOC400558,0.0,1.0,1.0
LOC400604,0.02669410293227431,0.7438203514333359,1.0
LOC389458,0.020147388681323902,0.8974969357874405,1.0
LOC389493,0.0,1.0,1.0
LOC401010,-0.02320894777760088,0.8235886972962646,1.0
LOC401052,0.01173382896170605,0.8093765531967405,1.0
LOC401074,0.08039738491559856,0.866534891541858,1.0
LOC401109,0.0,1.0,1.0
LOC401164,0.0035449124706827054,0.9671213789496196,1.0
LOC389834,-0.037632564439238125,0.9092958884179431,1.0
LOC389023,0.0,1.0,1.0
LOC389043,0.0,1.0,1.0
LOC391322,0.07485708180737194,0.7814735975101524,1.0
LOC392196,0.010631641556997848,0.8872816832869032,1.0
LOC389831,-0.13399815728302134,0.8530329188164447,1.0
C11orf2,0.08389329963898984,0.695568767477921,1.0
C11orf21,-0.005728954555731625,0.7338697804265042,1.0
C11orf52,0.10768357436714676,0.7449598136736304,1.0
C11orf53,0.0,1.0,1.0
C11orf54,0.029025143435053913,0.7853467863916952,1.0
C11orf63,-0.08843165834095235,0.6833119892973298,1.0
C11orf36,0.0,1.0,1.0
C11orf40,0.0,1.0,1.0
C11orf41,-0.07155972117234766,0.7005524907861803,1.0
TLR8-AS1,0.0211073736260889,0.7319248688140705,1.0
TLR1,0.07109222231532653,0.7364814431474254,1.0
TLK1,-0.029880782098628877,0.8720234783499501,1.0
LOC399815,-0.014755525476355821,0.6808829898464615,1.0
LOC390705,0.0,1.0,1.0
LOC347411,0.009857439278443573,0.8136773752490734,1.0
LOC348120,0.0,1.0,1.0
LOC348761,0.0,1.0,1.0
LOC349196,-0.0027164021326044896,0.9844248623857621,1.0
LOC374443,-0.010613677655415987,0.9267498092122883,1.0
LOC399708,0.0,1.0,1.0
LOC399715,0.0020115896118519105,0.9572631595809746,1.0
LOC386597,-0.015462879065454918,0.735619783616387,1.0
LOC344887,-0.10287868807579614,0.7382733816276832,1.0
LOC388942,0.0,1.0,1.0
LOC388946,0.0,1.0,1.0
LOC388276,0.0,1.0,1.0
LOC388553,0.0,1.0,1.0
LOC375010,0.060494581473899856,0.6830004830928526,1.0
C10orf82,0.0,1.0,1.0
C10orf88,0.006212720558301799,0.9449900768340695,1.0
C10orf91,0.0,1.0,1.0
C10orf96,0.0,1.0,1.0
C10orf99,0.0,1.0,1.0
C11orf10,-0.009433695528627162,0.9502795574543931,1.0
TM4SF19-TCTEX1D2,-0.0026518352529501764,0.9373563785616384,1.0
TM4SF5,0.0,1.0,1.0
TMC8,0.0,1.0,1.0
TMCO2,0.0,1.0,1.0
TMC5,0.009742494369800847,0.6895934699559032,1.0
LOC339568,0.0,1.0,1.0
LOC339593,0.0,1.0,1.0
LOC339622,0.0,1.0,1.0
LOC388692,-0.028794652682688993,0.7518093846144053,1.0
LOC388849,-0.021571425194542027,0.7791520894175097,1.0
LOC339822,0.0,1.0,1.0
LOC339862,0.0,1.0,1.0
LOC339524,0.17289085629290568,0.7146889950198113,1.0
LOC340073,0.0,1.0,1.0
LOC340074,0.0,1.0,1.0
LOC340094,0.0,1.0,1.0
LOC339666,0.008422387740190829,0.85258349032745,1.0
LOC339788,0.0,1.0,1.0
LOC339803,-0.03025491083251275,0.8409483342986886,1.0
LOC340515,3.8066608402042685e-06,0.8223285123137729,1.0
LOC339975,-0.06479285045465849,0.6969822443433755,1.0
LOC340017,0.0,1.0,1.0
LOC286094,0.0,1.0,1.0
LOC286114,0.0,1.0,1.0
LOC286135,0.0,1.0,1.0
LOC340107,0.0,1.0,1.0
LOC340357,0.0,1.0,1.0
LOC286238,0.0,1.0,1.0
LOC286297,-8.731093318951194e-06,0.9989114240969652,1.0
LOC285972,-0.0016133042645523551,0.93188375317943,1.0
LOC286002,0.0,1.0,1.0
LOC286059,-0.008012466198177047,0.7373304157024012,1.0
LOC286083,0.0,1.0,1.0
LOC286370,0.0,1.0,1.0
LOC286442,0.0,1.0,1.0
LOC338579,0.0,1.0,1.0
FLJ34690,0.01579970164267533,0.7818622515797485,1.0
LOC338963,0.003358050321868304,0.8558519224663265,1.0
LOC339298,0.0,1.0,1.0
TMEM134,0.015128881292643115,0.8906296557869418,1.0
TMED7-TICAM2,0.05121889726097284,0.827054204952195,1.0
TMCO5A,0.0,1.0,1.0
TMCO5B,0.0,1.0,1.0
C10orf32-AS3MT,-0.04500771297100936,0.908008330474496,1.0
TMEM106B,-0.004895560313474601,0.972366626156749,1.0
TMEM108,-0.0036801825739440326,0.7800209441818201,1.0
TMED9,0.014109045856725011,0.8895365747706574,1.0
C10orf40,0.0,1.0,1.0
C10orf53,0.0,1.0,1.0
C10orf27,0.0,1.0,1.0
FLJ35282,0.023103337371410015,0.9571130206110534,1.0
FLJ35424,0.0,1.0,1.0
FLJ33360,-3.658789029988181e-05,0.9963948611261207,1.0
FLJ33534,0.0,1.0,1.0
FLJ40288,0.0,1.0,1.0
FLJ40292,0.0,1.0,1.0
FLJ40434,0.0,1.0,1.0
FLJ37505,0.0,1.0,1.0
FLJ39080,0.0,1.0,1.0
FLJ35024,-0.02872287771740012,0.9162477404362662,1.0
LOC285370,0.0,1.0,1.0
LOC285375,0.0,1.0,1.0
LOC285401,0.0,1.0,1.0
FLJ40194,0.0,1.0,1.0
LOC285484,0.0,1.0,1.0
LOC285547,0.0,1.0,1.0
LOC285577,0.0,1.0,1.0
LOC285205,0.0,1.0,1.0
LOC285326,0.0,1.0,1.0
BYSL,0.00438324369326093,0.9793906049630161,1.0
C10orf103,0.011968001343543866,0.7924502108429833,1.0
BUB1,0.012408343747519535,0.8992306550632178,1.0
BUB1B,-0.023841878950839168,0.8227285044036995,1.0
C10orf113,0.0,1.0,1.0
C10orf116,-0.048616153297779796,0.9078458503684219,1.0
TMEM114,0.0,1.0,1.0
C10orf120,0.0,1.0,1.0
C10orf125,-0.035221979852180674,0.839093284232469,1.0
C10orf129,0.0,1.0,1.0
TMEM132C,0.0,1.0,1.0
TMEM132D,0.0,1.0,1.0
TMEM132E,-0.0007993800552768878,0.9049353932338102,1.0
TMEM120B,-0.025235275834846638,0.8382333633136687,1.0
TMEM121,0.018621405655331102,0.9268000006524746,1.0
LOC285629,0.0,1.0,1.0
LOC285692,0.0,1.0,1.0
LOC285740,0.0,1.0,1.0
LOC285758,-0.002927418864720137,0.8551944739254057,1.0
LOC285762,0.0,1.0,1.0
LOC285796,0.0,1.0,1.0
LOC285878,0.0,1.0,1.0
LOC285954,-0.03246233287323136,0.6875223383000175,1.0
LOC284661,0.0,1.0,1.0
LOC284395,0.0,1.0,1.0
LOC284801,0.0,1.0,1.0
LOC284865,0.0007033248601774622,0.9904125412717939,1.0
LOC284578,0.0,1.0,1.0
LOC284581,-0.04468361602479054,0.9307536111165426,1.0
BTLA,0.0005359690386930495,0.9709253585712897,1.0
TMEM145,-0.0009498783908944222,0.964497617361345,1.0
BTNL2,0.0009763724660937661,0.7001112428291397,1.0
BTNL3,0.0,1.0,1.0
BTNL8,0.0,1.0,1.0
BTNL9,-0.00033452411891866235,0.9440913644021378,1.0
TMEM150B,0.0,1.0,1.0
TMEM151B,0.007271459225551946,0.7325654844294076,1.0
TMEM156,0.001693396285336244,0.8946105772121459,1.0
TMEM144,-0.10311730401940888,0.7097837058212559,1.0
TMEM170A,0.04268794521594743,0.7951252961583929,1.0
TMEM161A,0.05691358166323646,0.7231695763411907,1.0
LOC284998,0.0,1.0,1.0
LOC285000,0.0,1.0,1.0
LOC285084,0.0,1.0,1.0
LOC285103,-0.0037959049760132174,0.8844271978700406,1.0
LOC284788,0.0,1.0,1.0
LOC283481,0.004421227663417349,0.9677171633001069,1.0
LOC283587,0.0,1.0,1.0
LOC284933,0.0,1.0,1.0
LOC283914,0.0,1.0,1.0
LOC283692,-0.017864293431814893,0.8382506605622844,1.0
LOC283403,0.0,1.0,1.0
LOC284100,0.0,1.0,1.0
LOC284215,0.0,1.0,1.0
LOC284294,0.0,1.0,1.0
LOC283738,0.0,1.0,1.0
LOC283788,-0.09811276091066512,0.8797007127128099,1.0
LOC283856,0.0,1.0,1.0
BST2,-0.02912801307272339,0.9365367642298165,1.0
BSX,0.0,1.0,1.0
BTBD11,0.06070186127035143,0.6892358762410662,1.0
TMEM174,0.0,1.0,1.0
TMEM176A,0.2318026120431167,0.8947913226412207,1.0
TMEM176B,0.2500334299974405,0.8913125341610281,1.0
TMEM191C,0.03141815192152794,0.7256236133387511,1.0
TMEM194A,-0.04755848878646374,0.7355280176772392,1.0
TMEM194B,0.05214340411645879,0.7192700836454728,1.0
TMEM186,-0.021988005605552807,0.8647036606554187,1.0
BTF3P11,0.0,1.0,1.0
BTBD17,0.0,1.0,1.0
BTBD18,0.005266161753918475,0.7322655761569619,1.0
TMEM191B,0.02401661139291078,0.7368129482899521,1.0
FLJ42875,-0.021807420723581106,0.905872514782621,1.0
FLJ41278,0.0,1.0,1.0
FLJ41350,0.0,1.0,1.0
FLJ41649,0.0,1.0,1.0
FLJ45983,0.0,1.0,1.0
FLJ43826,-0.005743333145596722,0.7118968917087021,1.0
FLJ42280,0.0,1.0,1.0
LOC255130,0.09118053473616805,0.898533269751258,1.0
LOC255411,0.0,1.0,1.0
FLJ44511,0.003839804115114212,0.9211563958059524,1.0
FLJ45079,0.0,1.0,1.0
FLJ45340,-0.033215229647273414,0.8390920901431718,1.0
LOC256021,-0.005489452530374557,0.7586465440292035,1.0
LOC256880,-0.015776971072109958,0.7833913988600926,1.0
LOC282980,0.007618100369974533,0.8370157521489009,1.0
LOC254312,-0.002943046051950088,0.8981498711283866,1.0
LOC254896,-0.07169323758030072,0.7112698410765984,1.0
LOC255025,0.0,1.0,1.0
TMEM207,0.0,1.0,1.0
TMEM196,-0.0025966043509305335,0.8439851508298407,1.0
TMEM38A,-0.04401409776862164,0.7427547565180472,1.0
TMEM27,0.007781257925096319,0.9324200988738445,1.0
TMEM225,0.0,1.0,1.0
TMEM211,0.0,1.0,1.0
TMEM215,0.0,1.0,1.0
TMEM201,-0.010119940887965084,0.8687979985243716,1.0
TMEM202,0.0,1.0,1.0
TMEM219,0.022583148465888492,0.7979120579025496,1.0
TMEM222,0.008515602331651273,0.9267446935263265,1.0
TMEM223,-0.004121438772449082,0.972473701031415,1.0
BSG,0.0357122307798603,0.6900470251061538,1.0
BSND,0.0,1.0,1.0
BSPH1,0.0,1.0,1.0
LOC283335,-0.027450646880197827,0.868938377913103,1.0
LOC255654,0.0,1.0,1.0
LOC158572,0.023208884991421153,0.6920591572092007,1.0
LOC283177,0.0,1.0,1.0
LOC283194,0.0,1.0,1.0
LOC283214,0.0,1.0,1.0
LOC201477,0.0,1.0,1.0
LOC157273,0.0,1.0,1.0
LOC157381,0.005228879897677365,0.7004636823724821,1.0
LOC158434,0.0,1.0,1.0
LOC219731,-0.010347749368003575,0.8460583530948297,1.0
LOC221122,0.0,1.0,1.0
LOC170425,0.003965444904242204,0.7046585217152364,1.0
LOC1720,0.0,1.0,1.0
LOC200261,0.0,1.0,1.0
LOC200726,0.0,1.0,1.0
BRD7,-0.007845798532477133,0.9406542246571014,1.0
BPNT1,0.021870125097905646,0.8439658062059004,1.0
BPY2,0.0,1.0,1.0
BPY2B,0.0,1.0,1.0
BRAF,0.027145605190687316,0.8222136850759753,1.0
BRD1,-0.0017932873203330146,0.9769136302600419,1.0
TMEM244,0.0,1.0,1.0
TMEM25,-0.034029171134681846,0.7971343859099131,1.0
TMEM229A,0.0,1.0,1.0
TMEM229B,-0.049928726036641446,0.7085084954224508,1.0
TMEM233,0.0,1.0,1.0
TMEM235,0.0,1.0,1.0
TMEM236,0.0025570708230601077,0.8640302442473757,1.0
TMEM30A,0.012037480055325567,0.9436822114298802,1.0
TMEM30C,0.0,1.0,1.0
TMEM237,-0.07393791628454416,0.7353400245891749,1.0
TMEM242,-0.00026311572755988166,0.996332571269481,1.0
LOC253044,0.0,1.0,1.0
LOC254099,0.0,1.0,1.0
LOC202781,0.05014358705590127,0.7374340697287485,1.0
LOC150185,0.0,1.0,1.0
LOC150197,-0.014625597994964969,0.6904542908526776,1.0
LOC150527,0.0,1.0,1.0
LOC150568,0.0,1.0,1.0
LOC150776,-0.06068834176986648,0.7662161090541146,1.0
LOC221442,0.0028216842842475054,0.9745465529947036,1.0
LOC253039,0.005070626488246077,0.9904972643079357,1.0
LOC153469,0.0,1.0,1.0
LOC151009,0.07227744116483903,0.689019952241684,1.0
LOC151300,0.0,1.0,1.0
LOC151484,0.0,1.0,1.0
LOC149950,0.0,1.0,1.0
LOC154872,0.0,1.0,1.0
LOC151658,0.0,1.0,1.0
LOC152225,-0.002040034589387326,0.8245302045397893,1.0
TMEM98,-0.022162064673310056,0.792051968060479,1.0
TMEM89,-0.021611178387217544,0.8140301087000938,1.0
TMEM8C,0.0,1.0,1.0
TMEM55A,-0.04521475518209295,0.7750918328105925,1.0
BPIFB6,0.0,1.0,1.0
TMEM63A,0.02414774444984058,0.8845769474615959,1.0
TMEM63C,0.0,1.0,1.0
TMEM56,-0.05599750564048589,0.7055415798234691,1.0
BRAT1,-0.04021147516938539,0.7909922717553985,1.0
BPIFA3,0.0,1.0,1.0
BPIFA4P,0.0,1.0,1.0
BPIFB1,0.0,1.0,1.0
BPIFB2,0.0,1.0,1.0
BPIFB3,0.0,1.0,1.0
BPIFB4,0.0005110272851518716,0.9679050426220848,1.0
LOC144486,-0.008887907214958773,0.8348033026619402,1.0
LOC145474,0.004242138431722793,0.6800703473629064,1.0
LOC154092,0.005625309424829566,0.826967081418915,1.0
LOC154449,0.0,1.0,1.0
LOC154822,3.889539589020316e-05,0.9956810497333545,1.0
LOC148413,0.058249861279206616,0.7826020793035207,1.0
LOC146336,0.0,1.0,1.0
LOC146481,0.0,1.0,1.0
LOC149086,0.0,1.0,1.0
LOC149373,0.0,1.0,1.0
LOC147093,0.0,1.0,1.0
LOC147804,0.016178135785424264,0.8153553348246073,1.0
FLJ46066,0.0,1.0,1.0
FLJ46257,0.0,1.0,1.0
FLJ46300,0.0,1.0,1.0
FLJ46361,-0.003630080926747957,0.8365153307746882,1.0
FLJ46446,-0.00014393144881062747,0.9986875518964561,1.0
BNIPL,0.009909009501111107,0.7974981481097229,1.0
BMPR2,0.0161773221787751,0.8602024408369756,1.0
BMS1,-0.013217302188065272,0.8644218478728919,1.0
BNC1,0.09514295807728446,0.7234923359903672,1.0
BOD1P,0.0,1.0,1.0
BOLA2,0.01628999995193281,0.9155633574088342,1.0
BOLA3,0.034698715254807944,0.8517629356699827,1.0
BPESC1,0.0,1.0,1.0
BPIFA1,0.0,1.0,1.0
TMEM82,0.0,1.0,1.0
TMEM86A,0.0333033269764782,0.9091709725689461,1.0
FLVCR1-AS1,0.047989897339557386,0.8782657425208504,1.0
FLYWCH1,-0.04678680376323996,0.8466611081248063,1.0
LOC100507651,0.0,1.0,1.0
LOC100509894,0.02422255615737884,0.7427388280240027,1.0
LOC100526771,0.0,1.0,1.0
LOC100859930,0.08209823144746453,0.7211163825300153,1.0
LOC100628307,-0.0008734278238238906,0.9325774884734387,1.0
LOC100630918,0.000304442643336178,0.9976432941660394,1.0
LOC100652730,0.0,1.0,1.0
LOC100652739,-0.08787280672782516,0.7563832632318606,1.0
LOC127841,0.0,1.0,1.0
LOC100652791,0.005278004316624112,0.8106077331905791,1.0
LOC100652909,0.0,1.0,1.0
TNFRSF10D,-0.01896307227010663,0.9086613298708486,1.0
TMPRSS11A,0.0,1.0,1.0
TMPRSS11BNL,0.0,1.0,1.0
TMPRSS11D,-0.0010334763274657778,0.8712300799311375,1.0
TMIGD1,0.0,1.0,1.0
TMPRSS12,0.0,1.0,1.0
TMPRSS13,0.0,1.0,1.0
TMPRSS15,0.0,1.0,1.0
TMPRSS2,0.0024444927972316214,0.6806486183186926,1.0
TMPRSS4,0.0,1.0,1.0
TMPPE,0.0036317599788602273,0.9273812906176355,1.0
TMPRSS6,-0.002174562495516008,0.9203449760659311,1.0
TMSB15B,-0.010580347198157813,0.9707925571471402,1.0
TMPRSS11GP,0.0,1.0,1.0
LOC100507412,-0.018297211101546695,0.9298642621247428,1.0
LOC100507421,0.049568585691286,0.6808413078656953,1.0
LOC100507423,-0.021156585354059704,0.7058156147579886,1.0
LOC100507424,-0.0014172636838628017,0.9891075081969327,1.0
LOC115110,0.0031023581893091096,0.9496006262616425,1.0
LOC116437,0.0,1.0,1.0
LOC100507582,-0.010487249811106533,0.8374183157387814,1.0
LOC100507443,0.0,1.0,1.0
LOC100507600,0.0,1.0,1.0
LOC100507605,0.0,1.0,1.0
LOC100507629,0.0,1.0,1.0
LOC100507537,0.0,1.0,1.0
FMO3,0.24285152702255086,0.8116426546306044,1.0
FMO4,0.01827461649252804,0.9560944591489886,1.0
FMO9P,0.0,1.0,1.0
FMOD,-0.08848340421710521,0.6777543061242657,1.0
FMR1,0.002821684700828886,0.9699859821927388,1.0
FMR1-AS1,0.000986080065662781,0.9807257146026429,1.0
LOC100507588,0.031093897101244772,0.7521178655223933,1.0
FNDC9,0.0,1.0,1.0
FNIP1,0.0036420569982342776,0.9760240273511838,1.0
FMR1NB,0.0,1.0,1.0
FN1,0.0,1.0,1.0
FOLR2,0.0,1.0,1.0
FNDC4,-0.01741153822301733,0.842051063208367,1.0
LOC100507250,-0.0004932489926934777,0.9851651350679944,1.0
LOC100507194,0.0,1.0,1.0
LOC100507203,-0.00758076558505829,0.8114200740197662,1.0
LOC100507341,0.0,1.0,1.0
LOC100507205,0.0,1.0,1.0
LOC100507206,-0.003197154721036986,0.7804664701556627,1.0
LOC100507218,0.009713352913329754,0.7224648573297896,1.0
BMP15,0.0,1.0,1.0
BLOC1S1,0.055336256369569625,0.7396483348350571,1.0
BLOC1S3,0.01851331293620273,0.8776032542671303,1.0
BMI1,-0.11031152405814337,0.7207648984660704,1.0
BMP10,0.0,1.0,1.0
TMX4,0.04192198819564652,0.8340057187372161,1.0
TNF,0.0,1.0,1.0
TMTC3,-0.04002237950418097,0.7699811747660377,1.0
TMUB1,-0.040439182525554784,0.7303928653601546,1.0
TNFRSF13B,0.0,1.0,1.0
TNFRSF13C,-3.8604917102155745e-05,0.9995145221809236,1.0
TNFAIP8L2,0.014144294857053166,0.712818439552563,1.0
LOC100507362,0.0,1.0,1.0
LOC100507377,0.0,1.0,1.0
LOC100507389,0.0,1.0,1.0
LOC100507391,0.0,1.0,1.0
LOC100506733,0.0,1.0,1.0
LOC100506801,-0.015138975157992576,0.6769410001868279,1.0
LOC100507043,0.0,1.0,1.0
LOC100506810,-0.002973546362621161,0.7485477032235653,1.0
LOC100506866,-0.012828734024126653,0.9283165807543414,1.0
LOC100506895,-0.009506898092062073,0.7271789924324451,1.0
LOC100507055,0.0,1.0,1.0
LOC100507003,0.0,1.0,1.0
FOXD2,-0.009186955178624556,0.8557704131691879,1.0
FOSB,0.005547993840739673,0.8896203479665885,1.0
FOXE1,0.07709918793440362,0.925892561207757,1.0
FOXA2,0.0,1.0,1.0
FOXB1,0.0,1.0,1.0
FOXB2,0.0,1.0,1.0
FOXD1,0.0008065157531658151,0.9961957667393962,1.0
FOXI2,0.0,1.0,1.0
FOXI3,0.0,1.0,1.0
FOXD4L2,-0.0030028955814520204,0.8208528635553058,1.0
LOC100506384,0.0,1.0,1.0
LOC100506388,0.0,1.0,1.0
TNR,0.0,1.0,1.0
TNFSF11,0.0,1.0,1.0
TNFRSF18,-0.010794732246544203,0.9048579426209631,1.0
TNK1,0.10564025434149249,0.7480561408861879,1.0
BIVM,0.007454617703065658,0.941365549734115,1.0
BIVM-ERCC5,-0.00671080372799171,0.9739301562829233,1.0
BK250D10.8,-0.005332982532899488,0.7249580923167598,1.0
LOC100506650,0.0,1.0,1.0
LOC100506422,0.0,1.0,1.0
LOC100506710,-0.019718975428338226,0.6820693316109019,1.0
LOC100506713,0.018908111365401714,0.916197794459336,1.0
LOC100506497,0.0014857382828654762,0.9037666440854899,1.0
LOC100506548,0.02388266244252124,0.9031391137576446,1.0
LOC100506585,0.0,1.0,1.0
LOC100506599,0.01691075972185574,0.7606856782258827,1.0
LOC100506122,0.0,1.0,1.0
LOC100506033,-0.016295323607549594,0.9145734680240699,1.0
LOC100506035,0.0011573366602242452,0.978790756329266,1.0
LOC100506195,0.0,1.0,1.0
LOC100506207,-0.05647974171925618,0.7646719611843042,1.0
LOC100506054,0.03922923288032809,0.7000117632364585,1.0
LOC100506083,-0.026759778433465886,0.7769574701136589,1.0
BID,0.034003515475768076,0.8697702383645136,1.0
BHLHA9,0.0,1.0,1.0
BHLHE23,0.0,1.0,1.0
TNNI3K,0.0,1.0,1.0
BIN2,-0.0006336852773893712,0.9323018138596971,1.0
BIRC5,0.04796177496487797,0.7129308444697726,1.0
BIRC8,0.0,1.0,1.0
BHMT,0.014432403449213232,0.747880248936065,1.0
TNPO2,0.0511085723622422,0.7234732293830601,1.0
TNN,9.742184075880143e-05,0.9904697171505479,1.0
TNNC1,-0.030434251926350714,0.7881822504285457,1.0
TNNI2,0.0,1.0,1.0
TNNI3,-0.009567587817304365,0.7806940940643184,1.0
TNS3,-0.037811615250082475,0.8636077404635929,1.0
TNS4,0.002329482595957423,0.9062008980679902,1.0
TNP1,0.0,1.0,1.0
TNP2,0.0,1.0,1.0
LOC100506241,0.0019302047982796139,0.9400068965165159,1.0
LOC100506274,0.0,1.0,1.0
LOC100506321,-0.04464786516967001,0.8870297394744078,1.0
LOC100505716,0.008862885826095027,0.8476847194260902,1.0
LOC100505718,0.0,1.0,1.0
LOC100506229,0.0,1.0,1.0
LOC100505854,0.04195658564104243,0.7606808968840705,1.0
LOC100505782,0.0,1.0,1.0
LOC100505806,-0.09210009886893866,0.7388185881748393,1.0
LOC100505812,-0.015785879148038973,0.7947192015081554,1.0
LOC100505964,0.0,1.0,1.0
LOC100505967,0.0,1.0,1.0
LOC100505826,0.011020335370819007,0.8191773268139093,1.0
LOC100499484,0.003980892354037757,0.9353569772845826,1.0
LOC100500773,0.0,1.0,1.0
LOC100505474,0.0,1.0,1.0
LOC100505918,0.0,1.0,1.0
LOC100505933,0.015330442732537586,0.8022155715719524,1.0
LOC100505540,0.0,1.0,1.0
LOC100505545,0.0,1.0,1.0
LOC100505576,0.026265176683650915,0.8537803736278107,1.0
LOC100505696,-0.023974938017476966,0.9070007842311094,1.0
LOC100505583,0.0,1.0,1.0
LOC100505619,0.0,1.0,1.0
FOXO4,0.035273690090856125,0.7209145758801216,1.0
LOC100505681,-0.03579701941963842,0.8486397203552507,1.0
BEND2,0.000407033988129692,0.9680730764729586,1.0
TOP1MT,0.024686600423496685,0.7680772657928001,1.0
TOMM22,-0.02205944925414549,0.8868042851018134,1.0
BEND7,-0.030025129217917224,0.8547454509337229,1.0
BEST4,-0.00922094767641618,0.8645419177772269,1.0
BET1,-0.012755129904906681,0.94819681978469,1.0
TOP2B,-0.007936027369738419,0.8527772083506497,1.0
TOP3A,0.017270263874172187,0.8959700316761388,1.0
TOMM7,0.02739075649168843,0.8953359107463565,1.0
FPGT,0.006523613117725091,0.9381912039329163,1.0
FOXR2,0.0,1.0,1.0
FOXN4,0.0,1.0,1.0
LOC100289509,-0.015014676229823498,0.8570386210851126,1.0
FOXS1,0.0,1.0,1.0
LOC100306975,-0.00915787136105374,0.7994271155349731,1.0
LOC100499177,0.0519394120522394,0.7972584610594369,1.0
LOC100303749,0.0,1.0,1.0
BCL2L13,0.01743802299165864,0.8884741239137988,1.0
BCL2L2-PABPN1,-0.003552644408633121,0.9706905125432441,1.0
BCL6B,0.001218005544888219,0.927487002191642,1.0
BCL2L10,-0.002487219889484752,0.945709459166714,1.0
TP53TG5,-0.0027282295173357562,0.9737625941802144,1.0
TPD52L1,-0.24968520098814606,0.7147731806862668,1.0
BCORL1,0.015619847169064505,0.9173114295877257,1.0
BCR,0.038563249704154146,0.7317548433217753,1.0
BCS1L,0.05100348971460589,0.8061779663608233,1.0
TPD52L3,0.0,1.0,1.0
TPI1,0.09093647349967071,0.8014420001708398,1.0
LOC100287834,0.0,1.0,1.0
LOC100287944,-0.007081948862254037,0.9282494366220188,1.0
LOC100288079,0.0,1.0,1.0
LOC100335030,-0.0142647217476594,0.6871022569960379,1.0
LOC100422737,0.0,1.0,1.0
LOC100498859,0.004523790757073064,0.9121898947206315,1.0
LOC100288778,-0.09263505359031843,0.8208905419187867,1.0
LOC100288814,0.0,1.0,1.0
LOC100288842,-0.0004646191466620708,0.9986961570186407,1.0
LOC100288122,0.0,1.0,1.0
LOC100288255,0.0,1.0,1.0
LOC100288346,0.0,1.0,1.0
LOC100288432,0.013578977431078831,0.963180104853736,1.0
LOC100287814,0.0,1.0,1.0
LOC100289092,0.004375733936611725,0.9731919637415933,1.0
LOC100289187,0.031505318106787916,0.8690536146602296,1.0
LOC100289211,0.003071910238607256,0.8158978125379908,1.0
LOC100288524,0.0,1.0,1.0
FRAT1,-0.027824468855603524,0.8366894532894936,1.0
BCAR4,0.0,1.0,1.0
BCAT1,0.02673998655345411,0.9058948283525021,1.0
TPSAB1,0.0,1.0,1.0
TPSB2,0.0,1.0,1.0
TPSD1,0.0,1.0,1.0
TPPP2,0.0,1.0,1.0
TPR,-0.0010664667374156167,0.9862682047615585,1.0
TPRG1,0.010185791491544818,0.7917681315158789,1.0
TPI1P3,0.0016613211575217668,0.9328761882018739,1.0
TPO,0.0,1.0,1.0
TPRX1,0.0,1.0,1.0
TPRXL,0.0,1.0,1.0
BCHE,-0.15726187376426248,0.7294246094614795,1.0
BCKDHA,-0.0017930797378089558,0.9887368196226658,1.0
BCKDK,-0.05715301141416074,0.725069279053272,1.0
BCL10,-0.0017298996229708763,0.9795963738786714,1.0
TPSG1,-0.0035218236777536764,0.8364805631668834,1.0
TPST2,0.05448152078569324,0.7722849413137632,1.0
FRG2,0.0,1.0,1.0
FRMD1,0.0,1.0,1.0
FRMD3,0.01366574770528406,0.9520561185199525,1.0
FRS3,-0.052974062141896594,0.6831395918227647,1.0
LOC100271702,0.0,1.0,1.0
LOC100271836,0.02628266226897047,0.8152278244828436,1.0
FRMPD1,0.0,1.0,1.0
FRMPD2,-0.0005562358627992734,0.9766174909713692,1.0
LOC100286922,0.0,1.0,1.0
LOC100268168,0.012149477680404863,0.8965462858391551,1.0
LOC100270679,0.0,1.0,1.0
TREML1,0.0,1.0,1.0
TREML2,0.0,1.0,1.0
TREML2P1,0.0,1.0,1.0
TPTE2P6,-0.02554918531291467,0.7922143018360845,1.0
TPTEP1,-0.14009979504187986,0.8478421715553716,1.0
TRADD,-0.04024458088465055,0.7828412767203502,1.0
TRHR,0.009015319193703585,0.6990805262747881,1.0
TRAFD1,0.03386090896101912,0.8228281212867646,1.0
TRAK1,-0.049278057856487756,0.7116273321671618,1.0
BBOX1,0.00820828823396448,0.842436865677221,1.0
BBS4,-0.03315552886725426,0.8387513775607589,1.0
BATF,0.0052580360689597,0.9408886854078727,1.0
BAX,-0.05169508929210842,0.8359793057672873,1.0
TRANK1,-0.04960502391932753,0.7437708115348587,1.0
LOC100287036,0.03002287376540705,0.795224508880741,1.0
LOC100287042,-0.01572107820709065,0.7941671669238718,1.0
LOC100134229,-0.06419393204416313,0.8219714901018313,1.0
LOC100134317,-0.046502730817995136,0.7523750745627313,1.0
LOC100287559,0.03760532639412095,0.7941511758962774,1.0
LOC100287718,0.0,1.0,1.0
